Pair,Predictor
28739,soilwater_LEAD8
28739,PA_LEAD2
28740,soilwater_LEAD8
28740,PA_LEAD3
28741,soilwater_LEAD8
28741,VPD_LAG1
28742,soilwater_LEAD8
28742,VPD_LAG2
28743,soilwater_LEAD8
28743,VPD_LAG3
28744,soilwater_LEAD8
28744,VPD_LEAD1
28745,soilwater_LEAD8
28745,VPD_LEAD2
28746,soilwater_LEAD8
28746,VPD_LEAD3
28747,soilwater_LEAD8
28747,P_LAG1
28748,soilwater_LEAD8
28748,P_LAG2
28749,soilwater_LEAD8
28749,P_LAG3
28750,soilwater_LEAD8
28750,P_LEAD1
28751,soilwater_LEAD8
28751,P_LEAD2
28752,soilwater_LEAD8
28752,P_LEAD3
28753,soilwater_LEAD8
28753,NEE_LAG1
28754,soilwater_LEAD8
28754,NEE_LAG2
28755,soilwater_LEAD8
28755,NEE_LAG3
28756,soilwater_LEAD8
28756,NEE_LEAD1
28757,soilwater_LEAD8
28757,NEE_LEAD2
28758,soilwater_LEAD8
28758,NEE_LEAD3
28759,soilwater_LEAD8
28759,GPP_LAG1
28760,soilwater_LEAD8
28760,GPP_LAG2
28761,soilwater_LEAD8
28761,GPP_LAG3
28762,soilwater_LEAD8
28762,GPP_LEAD1
28763,soilwater_LEAD8
28763,GPP_LEAD2
28764,soilwater_LEAD8
28764,GPP_LEAD3
28765,soilwater_LEAD8
28765,RECO_LAG1
28766,soilwater_LEAD8
28766,RECO_LAG2
28767,soilwater_LEAD8
28767,RECO_LAG3
28768,soilwater_LEAD8
28768,RECO_LEAD1
28769,soilwater_LEAD8
28769,RECO_LEAD2
28770,soilwater_LEAD8
28770,RECO_LEAD3
28771,soilwater_LEAD8
28771,LE_LAG1
28772,soilwater_LEAD8
28772,LE_LAG2
28773,soilwater_LEAD8
28773,LE_LAG3
28774,soilwater_LEAD8
28774,LE_LEAD1
28775,soilwater_LEAD8
28775,LE_LEAD2
28776,soilwater_LEAD8
28776,LE_LEAD3
28777,soilwater_LEAD12
28777,soilwaterS_LAG4
28778,soilwater_LEAD12
28778,soilwaterS_LAG8
28779,soilwater_LEAD12
28779,soilwaterS_LAG12
28780,soilwater_LEAD12
28780,soilwaterS_LEAD4
28781,soilwater_LEAD12
28781,soilwaterS_LEAD8
28782,soilwater_LEAD12
28782,soilwaterS_LEAD12
28783,soilwater_LEAD12
28783,aet_LAG4
28784,soilwater_LEAD12
28784,aet_LAG8
28785,soilwater_LEAD12
28785,aet_LAG12
28786,soilwater_LEAD12
28786,aet_LEAD4
28787,soilwater_LEAD12
28787,aet_LEAD8
28788,soilwater_LEAD12
28788,aet_LEAD12
28789,soilwater_LEAD12
28789,aetS_LAG4
28790,soilwater_LEAD12
28790,aetS_LAG8
28791,soilwater_LEAD12
28791,aetS_LAG12
28792,soilwater_LEAD12
28792,aetS_LEAD4
28793,soilwater_LEAD12
28793,aetS_LEAD8
28794,soilwater_LEAD12
28794,aetS_LEAD12
28795,soilwater_LEAD12
28795,TA_LAG1
28796,soilwater_LEAD12
28796,TA_LAG2
28797,soilwater_LEAD12
28797,TA_LAG3
28798,soilwater_LEAD12
28798,TA_LEAD1
28799,soilwater_LEAD12
28799,TA_LEAD2
28800,soilwater_LEAD12
28800,TA_LEAD3
28801,soilwater_LEAD12
28801,SW_IN_LAG1
28802,soilwater_LEAD12
28802,SW_IN_LAG2
28803,soilwater_LEAD12
28803,SW_IN_LAG3
28804,soilwater_LEAD12
28804,SW_IN_LEAD1
28805,soilwater_LEAD12
28805,SW_IN_LEAD3
28806,soilwater_LEAD12
28806,LW_IN_LAG1
28807,soilwater_LEAD12
28807,LW_IN_LAG2
28808,soilwater_LEAD12
28808,LW_IN_LAG3
28809,soilwater_LEAD12
28809,LW_IN_LEAD1
28810,soilwater_LEAD12
28810,LW_IN_LEAD2
28811,soilwater_LEAD12
28811,LW_IN_LEAD3
28812,soilwater_LEAD12
28812,PA_LAG1
28813,soilwater_LEAD12
28813,PA_LAG2
28814,soilwater_LEAD12
28814,PA_LAG3
28815,soilwater_LEAD12
28815,PA_LEAD1
28816,soilwater_LEAD12
28816,PA_LEAD2
28817,soilwater_LEAD12
28817,PA_LEAD3
28818,soilwater_LEAD12
28818,VPD_LAG1
28819,soilwater_LEAD12
28819,VPD_LAG2
28820,soilwater_LEAD12
28820,VPD_LAG3
28821,soilwater_LEAD12
28821,VPD_LEAD1
28822,soilwater_LEAD12
28822,VPD_LEAD2
28823,soilwater_LEAD12
28823,VPD_LEAD3
28824,soilwater_LEAD12
28824,P_LAG1
28825,soilwater_LEAD12
28825,P_LAG2
28826,soilwater_LEAD12
28826,P_LAG3
28827,soilwater_LEAD12
28827,P_LEAD1
28828,soilwater_LEAD12
28828,P_LEAD2
28829,soilwater_LEAD12
28829,P_LEAD3
28830,soilwater_LEAD12
28830,NEE_LAG1
28831,soilwater_LEAD12
28831,NEE_LAG2
28832,soilwater_LEAD12
28832,NEE_LAG3
28833,soilwater_LEAD12
28833,NEE_LEAD1
28834,soilwater_LEAD12
28834,NEE_LEAD2
28835,soilwater_LEAD12
28835,NEE_LEAD3
28836,soilwater_LEAD12
28836,GPP_LAG1
28837,soilwater_LEAD12
28837,GPP_LAG2
28838,soilwater_LEAD12
28838,GPP_LAG3
28839,soilwater_LEAD12
28839,GPP_LEAD1
28840,soilwater_LEAD12
28840,GPP_LEAD2
28841,soilwater_LEAD12
28841,GPP_LEAD3
28842,soilwater_LEAD12
28842,RECO_LAG1
28843,soilwater_LEAD12
28843,RECO_LAG2
28844,soilwater_LEAD12
28844,RECO_LAG3
28845,soilwater_LEAD12
28845,RECO_LEAD1
28846,soilwater_LEAD12
28846,RECO_LEAD2
28847,soilwater_LEAD12
28847,RECO_LEAD3
28848,soilwater_LEAD12
28848,LE_LAG1
28849,soilwater_LEAD12
28849,LE_LAG2
28850,soilwater_LEAD12
28850,LE_LAG3
28851,soilwater_LEAD12
28851,LE_LEAD1
28852,soilwater_LEAD12
28852,LE_LEAD2
28853,soilwater_LEAD12
28853,LE_LEAD3
28854,soilwaterS_LAG4
28854,soilwaterS_LAG8
28855,soilwaterS_LAG4
28855,soilwaterS_LAG12
28856,soilwaterS_LAG4
28856,soilwaterS_LEAD4
28857,soilwaterS_LAG4
28857,soilwaterS_LEAD8
28858,soilwaterS_LAG4
28858,soilwaterS_LEAD12
28859,soilwaterS_LAG4
28859,aet_LAG4
28860,soilwaterS_LAG4
28860,aet_LAG8
28861,soilwaterS_LAG4
28861,aet_LAG12
28862,soilwaterS_LAG4
28862,aet_LEAD4
28863,soilwaterS_LAG4
28863,aet_LEAD8
28864,soilwaterS_LAG4
28864,aet_LEAD12
28865,soilwaterS_LAG4
28865,aetS_LAG4
28866,soilwaterS_LAG4
28866,aetS_LAG8
28867,soilwaterS_LAG4
28867,aetS_LAG12
28868,soilwaterS_LAG4
28868,aetS_LEAD4
28869,soilwaterS_LAG4
28869,aetS_LEAD8
28870,soilwaterS_LAG4
28870,aetS_LEAD12
28871,soilwaterS_LAG4
28871,TA_LAG1
28872,soilwaterS_LAG4
28872,TA_LAG2
28873,soilwaterS_LAG4
28873,TA_LAG3
28874,soilwaterS_LAG4
28874,TA_LEAD1
28875,soilwaterS_LAG4
28875,TA_LEAD2
28876,soilwaterS_LAG4
28876,TA_LEAD3
28877,soilwaterS_LAG4
28877,SW_IN_LAG1
28878,soilwaterS_LAG4
28878,SW_IN_LAG2
28879,soilwaterS_LAG4
28879,SW_IN_LAG3
28880,soilwaterS_LAG4
28880,SW_IN_LEAD1
28881,soilwaterS_LAG4
28881,SW_IN_LEAD3
28882,soilwaterS_LAG4
28882,LW_IN_LAG1
28883,soilwaterS_LAG4
28883,LW_IN_LAG2
28884,soilwaterS_LAG4
28884,LW_IN_LAG3
28885,soilwaterS_LAG4
28885,LW_IN_LEAD1
28886,soilwaterS_LAG4
28886,LW_IN_LEAD2
28887,soilwaterS_LAG4
28887,LW_IN_LEAD3
28888,soilwaterS_LAG4
28888,PA_LAG1
28889,soilwaterS_LAG4
28889,PA_LAG2
28890,soilwaterS_LAG4
28890,PA_LAG3
28891,soilwaterS_LAG4
28891,PA_LEAD1
28892,soilwaterS_LAG4
28892,PA_LEAD2
28893,soilwaterS_LAG4
28893,PA_LEAD3
28894,soilwaterS_LAG4
28894,VPD_LAG1
28895,soilwaterS_LAG4
28895,VPD_LAG2
28896,soilwaterS_LAG4
28896,VPD_LAG3
28897,soilwaterS_LAG4
28897,VPD_LEAD1
28898,soilwaterS_LAG4
28898,VPD_LEAD2
28899,soilwaterS_LAG4
28899,VPD_LEAD3
28900,soilwaterS_LAG4
28900,P_LAG1
28901,soilwaterS_LAG4
28901,P_LAG2
28902,soilwaterS_LAG4
28902,P_LAG3
28903,soilwaterS_LAG4
28903,P_LEAD1
28904,soilwaterS_LAG4
28904,P_LEAD2
28905,soilwaterS_LAG4
28905,P_LEAD3
28906,soilwaterS_LAG4
28906,NEE_LAG1
28907,soilwaterS_LAG4
28907,NEE_LAG2
28908,soilwaterS_LAG4
28908,NEE_LAG3
28909,soilwaterS_LAG4
28909,NEE_LEAD1
28910,soilwaterS_LAG4
28910,NEE_LEAD2
28911,soilwaterS_LAG4
28911,NEE_LEAD3
28912,soilwaterS_LAG4
28912,GPP_LAG1
28913,soilwaterS_LAG4
28913,GPP_LAG2
28914,soilwaterS_LAG4
28914,GPP_LAG3
28915,soilwaterS_LAG4
28915,GPP_LEAD1
28916,soilwaterS_LAG4
28916,GPP_LEAD2
28917,soilwaterS_LAG4
28917,GPP_LEAD3
28918,soilwaterS_LAG4
28918,RECO_LAG1
28919,soilwaterS_LAG4
28919,RECO_LAG2
28920,soilwaterS_LAG4
28920,RECO_LAG3
28921,soilwaterS_LAG4
28921,RECO_LEAD1
28922,soilwaterS_LAG4
28922,RECO_LEAD2
28923,soilwaterS_LAG4
28923,RECO_LEAD3
28924,soilwaterS_LAG4
28924,LE_LAG1
28925,soilwaterS_LAG4
28925,LE_LAG2
28926,soilwaterS_LAG4
28926,LE_LAG3
28927,soilwaterS_LAG4
28927,LE_LEAD1
28928,soilwaterS_LAG4
28928,LE_LEAD2
28929,soilwaterS_LAG4
28929,LE_LEAD3
28930,soilwaterS_LAG8
28930,soilwaterS_LAG12
28931,soilwaterS_LAG8
28931,soilwaterS_LEAD4
28932,soilwaterS_LAG8
28932,soilwaterS_LEAD8
28933,soilwaterS_LAG8
28933,soilwaterS_LEAD12
28934,soilwaterS_LAG8
28934,aet_LAG4
28935,soilwaterS_LAG8
28935,aet_LAG8
28936,soilwaterS_LAG8
28936,aet_LAG12
28937,soilwaterS_LAG8
28937,aet_LEAD4
28938,soilwaterS_LAG8
28938,aet_LEAD8
28939,soilwaterS_LAG8
28939,aet_LEAD12
28940,soilwaterS_LAG8
28940,aetS_LAG4
28941,soilwaterS_LAG8
28941,aetS_LAG8
28942,soilwaterS_LAG8
28942,aetS_LAG12
28943,soilwaterS_LAG8
28943,aetS_LEAD4
28944,soilwaterS_LAG8
28944,aetS_LEAD8
28945,soilwaterS_LAG8
28945,aetS_LEAD12
28946,soilwaterS_LAG8
28946,TA_LAG1
28947,soilwaterS_LAG8
28947,TA_LAG2
28948,soilwaterS_LAG8
28948,TA_LAG3
28949,soilwaterS_LAG8
28949,TA_LEAD1
28950,soilwaterS_LAG8
28950,TA_LEAD2
28951,soilwaterS_LAG8
28951,TA_LEAD3
28952,soilwaterS_LAG8
28952,SW_IN_LAG1
28953,soilwaterS_LAG8
28953,SW_IN_LAG2
28954,soilwaterS_LAG8
28954,SW_IN_LAG3
28955,soilwaterS_LAG8
28955,SW_IN_LEAD1
28956,soilwaterS_LAG8
28956,SW_IN_LEAD3
28957,soilwaterS_LAG8
28957,LW_IN_LAG1
28958,soilwaterS_LAG8
28958,LW_IN_LAG2
28959,soilwaterS_LAG8
28959,LW_IN_LAG3
28960,soilwaterS_LAG8
28960,LW_IN_LEAD1
28961,soilwaterS_LAG8
28961,LW_IN_LEAD2
28962,soilwaterS_LAG8
28962,LW_IN_LEAD3
28963,soilwaterS_LAG8
28963,PA_LAG1
28964,soilwaterS_LAG8
28964,PA_LAG2
28965,soilwaterS_LAG8
28965,PA_LAG3
28966,soilwaterS_LAG8
28966,PA_LEAD1
28967,soilwaterS_LAG8
28967,PA_LEAD2
28968,soilwaterS_LAG8
28968,PA_LEAD3
28969,soilwaterS_LAG8
28969,VPD_LAG1
28970,soilwaterS_LAG8
28970,VPD_LAG2
28971,soilwaterS_LAG8
28971,VPD_LAG3
28972,soilwaterS_LAG8
28972,VPD_LEAD1
28973,soilwaterS_LAG8
28973,VPD_LEAD2
28974,soilwaterS_LAG8
28974,VPD_LEAD3
28975,soilwaterS_LAG8
28975,P_LAG1
28976,soilwaterS_LAG8
28976,P_LAG2
28977,soilwaterS_LAG8
28977,P_LAG3
28978,soilwaterS_LAG8
28978,P_LEAD1
28979,soilwaterS_LAG8
28979,P_LEAD2
28980,soilwaterS_LAG8
28980,P_LEAD3
28981,soilwaterS_LAG8
28981,NEE_LAG1
28982,soilwaterS_LAG8
28982,NEE_LAG2
28983,soilwaterS_LAG8
28983,NEE_LAG3
28984,soilwaterS_LAG8
28984,NEE_LEAD1
28985,soilwaterS_LAG8
28985,NEE_LEAD2
28986,soilwaterS_LAG8
28986,NEE_LEAD3
28987,soilwaterS_LAG8
28987,GPP_LAG1
28988,soilwaterS_LAG8
28988,GPP_LAG2
28989,soilwaterS_LAG8
28989,GPP_LAG3
28990,soilwaterS_LAG8
28990,GPP_LEAD1
28991,soilwaterS_LAG8
28991,GPP_LEAD2
28992,soilwaterS_LAG8
28992,GPP_LEAD3
28993,soilwaterS_LAG8
28993,RECO_LAG1
28994,soilwaterS_LAG8
28994,RECO_LAG2
28995,soilwaterS_LAG8
28995,RECO_LAG3
28996,soilwaterS_LAG8
28996,RECO_LEAD1
28997,soilwaterS_LAG8
28997,RECO_LEAD2
28998,soilwaterS_LAG8
28998,RECO_LEAD3
28999,soilwaterS_LAG8
28999,LE_LAG1
29000,soilwaterS_LAG8
29000,LE_LAG2
29001,soilwaterS_LAG8
29001,LE_LAG3
29002,soilwaterS_LAG8
29002,LE_LEAD1
29003,soilwaterS_LAG8
29003,LE_LEAD2
29004,soilwaterS_LAG8
29004,LE_LEAD3
29005,soilwaterS_LAG12
29005,soilwaterS_LEAD4
29006,soilwaterS_LAG12
29006,soilwaterS_LEAD8
29007,soilwaterS_LAG12
29007,soilwaterS_LEAD12
29008,soilwaterS_LAG12
29008,aet_LAG4
29009,soilwaterS_LAG12
29009,aet_LAG8
29010,soilwaterS_LAG12
29010,aet_LAG12
29011,soilwaterS_LAG12
29011,aet_LEAD4
29012,soilwaterS_LAG12
29012,aet_LEAD8
29013,soilwaterS_LAG12
29013,aet_LEAD12
29014,soilwaterS_LAG12
29014,aetS_LAG4
29015,soilwaterS_LAG12
29015,aetS_LAG8
29016,soilwaterS_LAG12
29016,aetS_LAG12
29017,soilwaterS_LAG12
29017,aetS_LEAD4
29018,soilwaterS_LAG12
29018,aetS_LEAD8
29019,soilwaterS_LAG12
29019,aetS_LEAD12
29020,soilwaterS_LAG12
29020,TA_LAG1
29021,soilwaterS_LAG12
29021,TA_LAG2
29022,soilwaterS_LAG12
29022,TA_LAG3
29023,soilwaterS_LAG12
29023,TA_LEAD1
29024,soilwaterS_LAG12
29024,TA_LEAD2
29025,soilwaterS_LAG12
29025,TA_LEAD3
29026,soilwaterS_LAG12
29026,SW_IN_LAG1
29027,soilwaterS_LAG12
29027,SW_IN_LAG2
29028,soilwaterS_LAG12
29028,SW_IN_LAG3
29029,soilwaterS_LAG12
29029,SW_IN_LEAD1
29030,soilwaterS_LAG12
29030,SW_IN_LEAD3
29031,soilwaterS_LAG12
29031,LW_IN_LAG1
29032,soilwaterS_LAG12
29032,LW_IN_LAG2
29033,soilwaterS_LAG12
29033,LW_IN_LAG3
29034,soilwaterS_LAG12
29034,LW_IN_LEAD1
29035,soilwaterS_LAG12
29035,LW_IN_LEAD2
29036,soilwaterS_LAG12
29036,LW_IN_LEAD3
29037,soilwaterS_LAG12
29037,PA_LAG1
29038,soilwaterS_LAG12
29038,PA_LAG2
29039,soilwaterS_LAG12
29039,PA_LAG3
29040,soilwaterS_LAG12
29040,PA_LEAD1
29041,soilwaterS_LAG12
29041,PA_LEAD2
29042,soilwaterS_LAG12
29042,PA_LEAD3
29043,soilwaterS_LAG12
29043,VPD_LAG1
29044,soilwaterS_LAG12
29044,VPD_LAG2
29045,soilwaterS_LAG12
29045,VPD_LAG3
29046,soilwaterS_LAG12
29046,VPD_LEAD1
29047,soilwaterS_LAG12
29047,VPD_LEAD2
29048,soilwaterS_LAG12
29048,VPD_LEAD3
29049,soilwaterS_LAG12
29049,P_LAG1
29050,soilwaterS_LAG12
29050,P_LAG2
29051,soilwaterS_LAG12
29051,P_LAG3
29052,soilwaterS_LAG12
29052,P_LEAD1
29053,soilwaterS_LAG12
29053,P_LEAD2
29054,soilwaterS_LAG12
29054,P_LEAD3
29055,soilwaterS_LAG12
29055,NEE_LAG1
29056,soilwaterS_LAG12
29056,NEE_LAG2
29057,soilwaterS_LAG12
29057,NEE_LAG3
29058,soilwaterS_LAG12
29058,NEE_LEAD1
29059,soilwaterS_LAG12
29059,NEE_LEAD2
29060,soilwaterS_LAG12
29060,NEE_LEAD3
29061,soilwaterS_LAG12
29061,GPP_LAG1
29062,soilwaterS_LAG12
29062,GPP_LAG2
29063,soilwaterS_LAG12
29063,GPP_LAG3
29064,soilwaterS_LAG12
29064,GPP_LEAD1
29065,soilwaterS_LAG12
29065,GPP_LEAD2
29066,soilwaterS_LAG12
29066,GPP_LEAD3
29067,soilwaterS_LAG12
29067,RECO_LAG1
29068,soilwaterS_LAG12
29068,RECO_LAG2
29069,soilwaterS_LAG12
29069,RECO_LAG3
29070,soilwaterS_LAG12
29070,RECO_LEAD1
29071,soilwaterS_LAG12
29071,RECO_LEAD2
29072,soilwaterS_LAG12
29072,RECO_LEAD3
29073,soilwaterS_LAG12
29073,LE_LAG1
29074,soilwaterS_LAG12
29074,LE_LAG2
29075,soilwaterS_LAG12
29075,LE_LAG3
29076,soilwaterS_LAG12
29076,LE_LEAD1
29077,soilwaterS_LAG12
29077,LE_LEAD2
29078,soilwaterS_LAG12
29078,LE_LEAD3
29079,soilwaterS_LEAD4
29079,soilwaterS_LEAD8
29080,soilwaterS_LEAD4
29080,soilwaterS_LEAD12
29081,soilwaterS_LEAD4
29081,aet_LAG4
29082,soilwaterS_LEAD4
29082,aet_LAG8
29083,soilwaterS_LEAD4
29083,aet_LAG12
29084,soilwaterS_LEAD4
29084,aet_LEAD4
29085,soilwaterS_LEAD4
29085,aet_LEAD8
29086,soilwaterS_LEAD4
29086,aet_LEAD12
29087,soilwaterS_LEAD4
29087,aetS_LAG4
29088,soilwaterS_LEAD4
29088,aetS_LAG8
29089,soilwaterS_LEAD4
29089,aetS_LAG12
29090,soilwaterS_LEAD4
29090,aetS_LEAD4
29091,soilwaterS_LEAD4
29091,aetS_LEAD8
29092,soilwaterS_LEAD4
29092,aetS_LEAD12
29093,soilwaterS_LEAD4
29093,TA_LAG1
29094,soilwaterS_LEAD4
29094,TA_LAG2
29095,soilwaterS_LEAD4
29095,TA_LAG3
29096,soilwaterS_LEAD4
29096,TA_LEAD1
29097,soilwaterS_LEAD4
29097,TA_LEAD2
29098,soilwaterS_LEAD4
29098,TA_LEAD3
29099,soilwaterS_LEAD4
29099,SW_IN_LAG1
29100,soilwaterS_LEAD4
29100,SW_IN_LAG2
29101,soilwaterS_LEAD4
29101,SW_IN_LAG3
29102,soilwaterS_LEAD4
29102,SW_IN_LEAD1
29103,soilwaterS_LEAD4
29103,SW_IN_LEAD3
29104,soilwaterS_LEAD4
29104,LW_IN_LAG1
29105,soilwaterS_LEAD4
29105,LW_IN_LAG2
29106,soilwaterS_LEAD4
29106,LW_IN_LAG3
29107,soilwaterS_LEAD4
29107,LW_IN_LEAD1
29108,soilwaterS_LEAD4
29108,LW_IN_LEAD2
29109,soilwaterS_LEAD4
29109,LW_IN_LEAD3
29110,soilwaterS_LEAD4
29110,PA_LAG1
29111,soilwaterS_LEAD4
29111,PA_LAG2
29112,soilwaterS_LEAD4
29112,PA_LAG3
29113,soilwaterS_LEAD4
29113,PA_LEAD1
29114,soilwaterS_LEAD4
29114,PA_LEAD2
29115,soilwaterS_LEAD4
29115,PA_LEAD3
29116,soilwaterS_LEAD4
29116,VPD_LAG1
29117,soilwaterS_LEAD4
29117,VPD_LAG2
29118,soilwaterS_LEAD4
29118,VPD_LAG3
29119,soilwaterS_LEAD4
29119,VPD_LEAD1
29120,soilwaterS_LEAD4
29120,VPD_LEAD2
29121,soilwaterS_LEAD4
29121,VPD_LEAD3
29122,soilwaterS_LEAD4
29122,P_LAG1
29123,soilwaterS_LEAD4
29123,P_LAG2
29124,soilwaterS_LEAD4
29124,P_LAG3
29125,soilwaterS_LEAD4
29125,P_LEAD1
29126,soilwaterS_LEAD4
29126,P_LEAD2
29127,soilwaterS_LEAD4
29127,P_LEAD3
29128,soilwaterS_LEAD4
29128,NEE_LAG1
29129,soilwaterS_LEAD4
29129,NEE_LAG2
29130,soilwaterS_LEAD4
29130,NEE_LAG3
29131,soilwaterS_LEAD4
29131,NEE_LEAD1
29132,soilwaterS_LEAD4
29132,NEE_LEAD2
29133,soilwaterS_LEAD4
29133,NEE_LEAD3
29134,soilwaterS_LEAD4
29134,GPP_LAG1
29135,soilwaterS_LEAD4
29135,GPP_LAG2
29136,soilwaterS_LEAD4
29136,GPP_LAG3
29137,soilwaterS_LEAD4
29137,GPP_LEAD1
29138,soilwaterS_LEAD4
29138,GPP_LEAD2
29139,soilwaterS_LEAD4
29139,GPP_LEAD3
29140,soilwaterS_LEAD4
29140,RECO_LAG1
29141,soilwaterS_LEAD4
29141,RECO_LAG2
29142,soilwaterS_LEAD4
29142,RECO_LAG3
29143,soilwaterS_LEAD4
29143,RECO_LEAD1
29144,soilwaterS_LEAD4
29144,RECO_LEAD2
29145,soilwaterS_LEAD4
29145,RECO_LEAD3
29146,soilwaterS_LEAD4
29146,LE_LAG1
29147,soilwaterS_LEAD4
29147,LE_LAG2
29148,soilwaterS_LEAD4
29148,LE_LAG3
29149,soilwaterS_LEAD4
29149,LE_LEAD1
29150,soilwaterS_LEAD4
29150,LE_LEAD2
29151,soilwaterS_LEAD4
29151,LE_LEAD3
29152,soilwaterS_LEAD8
29152,soilwaterS_LEAD12
29153,soilwaterS_LEAD8
29153,aet_LAG4
29154,soilwaterS_LEAD8
29154,aet_LAG8
29155,soilwaterS_LEAD8
29155,aet_LAG12
29156,soilwaterS_LEAD8
29156,aet_LEAD4
29157,soilwaterS_LEAD8
29157,aet_LEAD8
29158,soilwaterS_LEAD8
29158,aet_LEAD12
29159,soilwaterS_LEAD8
29159,aetS_LAG4
29160,soilwaterS_LEAD8
29160,aetS_LAG8
29161,soilwaterS_LEAD8
29161,aetS_LAG12
29162,soilwaterS_LEAD8
29162,aetS_LEAD4
29163,soilwaterS_LEAD8
29163,aetS_LEAD8
29164,soilwaterS_LEAD8
29164,aetS_LEAD12
29165,soilwaterS_LEAD8
29165,TA_LAG1
29166,soilwaterS_LEAD8
29166,TA_LAG2
29167,soilwaterS_LEAD8
29167,TA_LAG3
29168,soilwaterS_LEAD8
29168,TA_LEAD1
29169,soilwaterS_LEAD8
29169,TA_LEAD2
29170,soilwaterS_LEAD8
29170,TA_LEAD3
29171,soilwaterS_LEAD8
29171,SW_IN_LAG1
29172,soilwaterS_LEAD8
29172,SW_IN_LAG2
29173,soilwaterS_LEAD8
29173,SW_IN_LAG3
29174,soilwaterS_LEAD8
29174,SW_IN_LEAD1
29175,soilwaterS_LEAD8
29175,SW_IN_LEAD3
29176,soilwaterS_LEAD8
29176,LW_IN_LAG1
29177,soilwaterS_LEAD8
29177,LW_IN_LAG2
29178,soilwaterS_LEAD8
29178,LW_IN_LAG3
29179,soilwaterS_LEAD8
29179,LW_IN_LEAD1
29180,soilwaterS_LEAD8
29180,LW_IN_LEAD2
29181,soilwaterS_LEAD8
29181,LW_IN_LEAD3
29182,soilwaterS_LEAD8
29182,PA_LAG1
29183,soilwaterS_LEAD8
29183,PA_LAG2
29184,soilwaterS_LEAD8
29184,PA_LAG3
29185,soilwaterS_LEAD8
29185,PA_LEAD1
29186,soilwaterS_LEAD8
29186,PA_LEAD2
29187,soilwaterS_LEAD8
29187,PA_LEAD3
29188,soilwaterS_LEAD8
29188,VPD_LAG1
29189,soilwaterS_LEAD8
29189,VPD_LAG2
29190,soilwaterS_LEAD8
29190,VPD_LAG3
29191,soilwaterS_LEAD8
29191,VPD_LEAD1
29192,soilwaterS_LEAD8
29192,VPD_LEAD2
29193,soilwaterS_LEAD8
29193,VPD_LEAD3
29194,soilwaterS_LEAD8
29194,P_LAG1
29195,soilwaterS_LEAD8
29195,P_LAG2
29196,soilwaterS_LEAD8
29196,P_LAG3
29197,soilwaterS_LEAD8
29197,P_LEAD1
29198,soilwaterS_LEAD8
29198,P_LEAD2
29199,soilwaterS_LEAD8
29199,P_LEAD3
29200,soilwaterS_LEAD8
29200,NEE_LAG1
29201,soilwaterS_LEAD8
29201,NEE_LAG2
29202,soilwaterS_LEAD8
29202,NEE_LAG3
29203,soilwaterS_LEAD8
29203,NEE_LEAD1
29204,soilwaterS_LEAD8
29204,NEE_LEAD2
29205,soilwaterS_LEAD8
29205,NEE_LEAD3
29206,soilwaterS_LEAD8
29206,GPP_LAG1
29207,soilwaterS_LEAD8
29207,GPP_LAG2
29208,soilwaterS_LEAD8
29208,GPP_LAG3
29209,soilwaterS_LEAD8
29209,GPP_LEAD1
29210,soilwaterS_LEAD8
29210,GPP_LEAD2
29211,soilwaterS_LEAD8
29211,GPP_LEAD3
29212,soilwaterS_LEAD8
29212,RECO_LAG1
29213,soilwaterS_LEAD8
29213,RECO_LAG2
29214,soilwaterS_LEAD8
29214,RECO_LAG3
29215,soilwaterS_LEAD8
29215,RECO_LEAD1
29216,soilwaterS_LEAD8
29216,RECO_LEAD2
29217,soilwaterS_LEAD8
29217,RECO_LEAD3
29218,soilwaterS_LEAD8
29218,LE_LAG1
29219,soilwaterS_LEAD8
29219,LE_LAG2
29220,soilwaterS_LEAD8
29220,LE_LAG3
29221,soilwaterS_LEAD8
29221,LE_LEAD1
29222,soilwaterS_LEAD8
29222,LE_LEAD2
29223,soilwaterS_LEAD8
29223,LE_LEAD3
29224,soilwaterS_LEAD12
29224,aet_LAG4
29225,soilwaterS_LEAD12
29225,aet_LAG8
29226,soilwaterS_LEAD12
29226,aet_LAG12
29227,soilwaterS_LEAD12
29227,aet_LEAD4
29228,soilwaterS_LEAD12
29228,aet_LEAD8
29229,soilwaterS_LEAD12
29229,aet_LEAD12
29230,soilwaterS_LEAD12
29230,aetS_LAG4
29231,soilwaterS_LEAD12
29231,aetS_LAG8
29232,soilwaterS_LEAD12
29232,aetS_LAG12
29233,soilwaterS_LEAD12
29233,aetS_LEAD4
29234,soilwaterS_LEAD12
29234,aetS_LEAD8
29235,soilwaterS_LEAD12
29235,aetS_LEAD12
29236,soilwaterS_LEAD12
29236,TA_LAG1
29237,soilwaterS_LEAD12
29237,TA_LAG2
29238,soilwaterS_LEAD12
29238,TA_LAG3
29239,soilwaterS_LEAD12
29239,TA_LEAD1
29240,soilwaterS_LEAD12
29240,TA_LEAD2
29241,soilwaterS_LEAD12
29241,TA_LEAD3
29242,soilwaterS_LEAD12
29242,SW_IN_LAG1
29243,soilwaterS_LEAD12
29243,SW_IN_LAG2
29244,soilwaterS_LEAD12
29244,SW_IN_LAG3
29245,soilwaterS_LEAD12
29245,SW_IN_LEAD1
29246,soilwaterS_LEAD12
29246,SW_IN_LEAD3
